sentence_id,token_id,token,remark,tag
1907,15,Al,Precipitation,O
1907,16,solution,Precipitation,O
1907,17,while,Precipitation,O
1907,18,stirring,Precipitation,Mixing
1907,19,at,Precipitation,O
1907,20,25,Precipitation,O
1907,21,°,Precipitation,O
1907,22,C,Precipitation,O
1907,23,until,Precipitation,O
1907,24,pH,Precipitation,O
1907,25,10,Precipitation,O
1907,26,was,Precipitation,O
1907,27,reached,Precipitation,O
1907,28,.,Precipitation,O
330,0,Appropriate,Solid-State,O
330,1,amounts,Solid-State,O
330,2,of,Solid-State,O
330,3,starting,Solid-State,O
330,4,the,Solid-State,O
330,5,materials,Solid-State,O
330,6,[,Solid-State,O
330,7,Bi2O3,Solid-State,O
330,8,(,Solid-State,O
330,9,99.5,Solid-State,O
330,10,%,Solid-State,O
330,11,),Solid-State,O
330,12,",",Solid-State,O
330,13,Nb2O5,Solid-State,O
330,14,(,Solid-State,O
330,15,99.5,Solid-State,O
330,16,%,Solid-State,O
330,17,),Solid-State,O
330,18,",",Solid-State,O
330,19,CaCO3,Solid-State,O
330,20,(,Solid-State,O
330,21,99.8,Solid-State,O
330,22,%,Solid-State,O
330,23,),Solid-State,O
330,24,",",Solid-State,O
330,25,Nd2O3,Solid-State,O
330,26,(,Solid-State,O
330,27,99.99,Solid-State,O
330,28,%,Solid-State,O
330,29,),Solid-State,O
330,30,",",Solid-State,O
330,31,Li2CO3,Solid-State,O
330,32,(,Solid-State,O
330,33,99.99,Solid-State,O
330,34,%,Solid-State,O
330,35,),Solid-State,O
330,36,",",Solid-State,O
330,37,WO3,Solid-State,O
330,38,(,Solid-State,O
330,39,99.99,Solid-State,O
330,40,%,Solid-State,O
330,41,),Solid-State,O
330,42,and,Solid-State,O
330,43,Sc2O3,Solid-State,O
330,44,(,Solid-State,O
330,45,99.99,Solid-State,O
330,46,%,Solid-State,O
330,47,),Solid-State,O
330,48,;,Solid-State,O
330,49,Sinopharm,Solid-State,O
330,50,Chemical,Solid-State,O
330,51,Reagent,Solid-State,O
330,52,Co.,Solid-State,O
330,53,",",Solid-State,O
330,54,Ltd,Solid-State,O
330,55,",",Solid-State,O
330,56,CN,Solid-State,O
330,57,],Solid-State,O
330,58,were,Solid-State,O
330,59,mixed,Solid-State,Mixing
330,60,by,Solid-State,O
330,61,a,Solid-State,O
330,62,ball,Solid-State,O
330,63,milling,Solid-State,O
330,64,method,Solid-State,O
330,65,in,Solid-State,O
330,66,ethanol,Solid-State,O
330,67,for,Solid-State,O
330,68,24,Solid-State,O
330,69,h,Solid-State,O
330,70,.,Solid-State,O
2854,0,After,Hydrothermal,O
2854,1,vigorous,Hydrothermal,O
2854,2,stirring,Hydrothermal,Mixing
2854,3,of,Hydrothermal,O
2854,4,the,Hydrothermal,O
2854,5,mixture,Hydrothermal,O
2854,6,for,Hydrothermal,O
2854,7,1,Hydrothermal,O
2854,8,h,Hydrothermal,O
2854,9,",",Hydrothermal,O
2854,10,the,Hydrothermal,O
2854,11,homogeneous,Hydrothermal,O
2854,12,solution,Hydrothermal,O
2854,13,was,Hydrothermal,O
2854,14,transferred,Hydrothermal,Non-altering
2854,15,to,Hydrothermal,O
2854,16,a,Hydrothermal,O
2854,17,Teflon,Hydrothermal,O
2854,18,-,Hydrothermal,O
2854,19,lined,Hydrothermal,O
2854,20,stainless,Hydrothermal,O
2854,21,steel,Hydrothermal,O
2854,22,autoclave,Hydrothermal,O
2854,23,(,Hydrothermal,O
2854,24,90,Hydrothermal,O
2854,25,ml,Hydrothermal,O
2854,26,capacity,Hydrothermal,O
2854,27,),Hydrothermal,O
2854,28,",",Hydrothermal,O
2854,29,sealed,Hydrothermal,Non-altering
2854,30,",",Hydrothermal,O
2854,31,and,Hydrothermal,O
2854,32,heated,Hydrothermal,Heating
2854,33,to,Hydrothermal,O
2854,34,160,Hydrothermal,O
2854,35,°,Hydrothermal,O
2854,36,C,Hydrothermal,O
2854,37,for,Hydrothermal,O
2854,38,24,Hydrothermal,O
2854,39,h,Hydrothermal,O
2854,40,.,Hydrothermal,O
2557,0,The,Precipitation,O
2557,1,precipitated,Precipitation,O
2557,2,crude,Precipitation,O
2557,3,product,Precipitation,O
2557,4,was,Precipitation,O
2557,5,filtered,Precipitation,Purification
2557,6,and,Precipitation,O
2557,7,recrystallized,Precipitation,Purification
2557,8,from,Precipitation,O
2557,9,ethanol,Precipitation,O
2557,10,/,Precipitation,O
2557,11,water,Precipitation,O
2557,12,(,Precipitation,O
2557,13,1,Precipitation,O
2557,14,/,Precipitation,O
2557,15,1,Precipitation,O
2557,16,),Precipitation,O
2557,17,and,Precipitation,O
2557,18,dried,Precipitation,Purification
2557,19,overnight,Precipitation,O
2557,20,at,Precipitation,O
2557,21,85,Precipitation,O
2557,22,°,Precipitation,O
2557,23,C,Precipitation,O
2557,24,under,Precipitation,O
2557,25,vacuum,Precipitation,O
2557,26,to,Precipitation,O
2557,27,obtain,Precipitation,O
2557,28,a,Precipitation,O
2557,29,brown,Precipitation,O
2557,30,powder,Precipitation,O
2557,31,of,Precipitation,O
2557,32,product,Precipitation,O
2557,33,in,Precipitation,O
2557,34,the,Precipitation,O
2557,35,yield,Precipitation,O
2557,36,of,Precipitation,O
2557,37,70,Precipitation,O
2557,38,%,Precipitation,O
2557,39,.,Precipitation,O
1102,0,The,Hydrothermal,O
1102,1,resulting,Hydrothermal,O
1102,2,precursor,Hydrothermal,O
1102,3,suspension,Hydrothermal,O
1102,4,was,Hydrothermal,O
1102,5,transferred,Hydrothermal,Non-altering
1102,6,into,Hydrothermal,O
1102,7,a,Hydrothermal,O
1102,8,Teflon,Hydrothermal,O
1102,9,-,Hydrothermal,O
1102,10,lined,Hydrothermal,O
1102,11,stainless,Hydrothermal,O
1102,12,steel,Hydrothermal,O
1102,13,autoclave,Hydrothermal,O
1102,14,.,Hydrothermal,O
105,0,The,Solid-State,O
105,1,polished,Solid-State,Shaping
105,2,discs,Solid-State,O
105,3,were,Solid-State,O
105,4,then,Solid-State,O
105,5,thermally,Solid-State,Heating
105,6,etched,Solid-State,Heating
105,7,either,Solid-State,O
105,8,at,Solid-State,O
105,9,750,Solid-State,O
105,10,°,Solid-State,O
105,11,C,Solid-State,O
105,12,for,Solid-State,O
105,13,1,Solid-State,O
105,14,h,Solid-State,O
105,15,or,Solid-State,O
105,16,at,Solid-State,O
105,17,800,Solid-State,O
105,18,°,Solid-State,O
105,19,C,Solid-State,O
105,20,for,Solid-State,O
105,21,30,Solid-State,O
105,22,min,Solid-State,O
105,23,.,Solid-State,O
1971,0,The,Precipitation,O
1971,1,first,Precipitation,O
1971,2,method,Precipitation,O
1971,3,consists,Precipitation,O
1971,4,of,Precipitation,O
1971,5,adding,Precipitation,Mixing
1971,6,a,Precipitation,O
1971,7,0.5,Precipitation,O
1971,8,M,Precipitation,O
1971,9,NaOH,Precipitation,O
1971,10,solution,Precipitation,O
1971,11,to,Precipitation,O
1971,12,a,Precipitation,O
1971,13,0.5,Precipitation,O
1971,14,M,Precipitation,O
1971,15,cerium,Precipitation,O
1971,16,nitrate,Precipitation,O
1971,17,solution,Precipitation,O
1971,18,(,Precipitation,O
1971,19,Ce(NO3)3·6H2O,Precipitation,O
1971,20,),Precipitation,O
1971,21,with,Precipitation,O
1971,22,stirring,Precipitation,Mixing
1971,23,",",Precipitation,O
1971,24,until,Precipitation,O
1971,25,pH,Precipitation,O
1971,26,=,Precipitation,O
1971,27,8,Precipitation,O
1971,28,.,Precipitation,O
1100,0,Then,Precipitation,O
1100,1,this,Precipitation,O
1100,2,solution,Precipitation,O
1100,3,was,Precipitation,O
1100,4,irradiated,Precipitation,Heating
1100,5,on,Precipitation,O
1100,6,an,Precipitation,O
1100,7,ultraviolet,Precipitation,O
1100,8,lamp,Precipitation,O
1100,9,(,Precipitation,O
1100,10,PHILIPS,Precipitation,O
1100,11,TUV,Precipitation,O
1100,12,25,Precipitation,O
1100,13,W,Precipitation,O
1100,14,G2578,Precipitation,O
1100,15,bactericidal,Precipitation,O
1100,16,lamp,Precipitation,O
1100,17,),Precipitation,O
1100,18,for,Precipitation,O
1100,19,4,Precipitation,O
1100,20,hours,Precipitation,O
1100,21,under,Precipitation,O
1100,22,stirring,Precipitation,Mixing
1100,23,at,Precipitation,O
1100,24,500,Precipitation,O
1100,25,rpm,Precipitation,O
1100,26,at,Precipitation,O
1100,27,room,Precipitation,O
1100,28,temperature,Precipitation,O
1100,29,.,Precipitation,O
2405,0,The,Sol-Gel,O
2405,1,composite,Sol-Gel,O
2405,2,powders,Sol-Gel,O
2405,3,were,Sol-Gel,O
2405,4,obtained,Sol-Gel,Starting
2405,5,from,Sol-Gel,O
2405,6,the,Sol-Gel,O
2405,7,solution,Sol-Gel,O
2405,8,after,Sol-Gel,O
2405,9,water,Sol-Gel,O
2405,10,evaporation,Sol-Gel,Purification
2405,11,at,Sol-Gel,O
2405,12,80,Sol-Gel,O
2405,13,°,Sol-Gel,O
2405,14,C,Sol-Gel,O
2405,15,to,Sol-Gel,O
2405,16,form,Sol-Gel,O
2405,17,a,Sol-Gel,O
2405,18,transparent,Sol-Gel,O
2405,19,gel,Sol-Gel,O
2405,20,followed,Sol-Gel,O
2405,21,by,Sol-Gel,O
2405,22,pre-firing,Sol-Gel,Heating
2405,23,of,Sol-Gel,O
2405,24,this,Sol-Gel,O
2405,25,gel,Sol-Gel,O
2405,26,at,Sol-Gel,O
2405,27,250,Sol-Gel,O
2405,28,°,Sol-Gel,O
2405,29,C,Sol-Gel,O
2405,30,and,Sol-Gel,O
2405,31,further,Sol-Gel,O
2405,32,calcination,Sol-Gel,Heating
2405,33,at,Sol-Gel,O
2405,34,1000,Sol-Gel,O
2405,35,°,Sol-Gel,O
2405,36,C,Sol-Gel,O
2405,37,for,Sol-Gel,O
2405,38,5,Sol-Gel,O
2405,39,h,Sol-Gel,O
2405,40,in,Sol-Gel,O
2405,41,air,Sol-Gel,O
2405,42,.,Sol-Gel,O
14,0,The,Precipitation,O
14,1,resulting,Precipitation,O
14,2,powder,Precipitation,O
14,3,was,Precipitation,O
14,4,filtered,Precipitation,Purification
14,5,",",Precipitation,O
14,6,washed,Precipitation,Purification
14,7,with,Precipitation,O
14,8,distilled,Precipitation,O
14,9,water,Precipitation,O
14,10,",",Precipitation,O
14,11,dried,Precipitation,Purification
14,12,at,Precipitation,O
14,13,140,Precipitation,O
14,14,°,Precipitation,O
14,15,C,Precipitation,O
14,16,and,Precipitation,O
14,17,calcined,Precipitation,Heating
14,18,at,Precipitation,O
14,19,350,Precipitation,O
14,20,°,Precipitation,O
14,21,C,Precipitation,O
14,22,in,Precipitation,O
14,23,air,Precipitation,O
14,24,for,Precipitation,O
14,25,3,Precipitation,O
14,26,h,Precipitation,O
14,27,.,Precipitation,O
390,0,A,Precipitation,O
390,1,yellow,Precipitation,O
390,2,precipitate,Precipitation,O
390,3,formed,Precipitation,O
390,4,initially,Precipitation,O
390,5,",",Precipitation,O
390,6,which,Precipitation,O
390,7,dissolved,Precipitation,Mixing
390,8,in,Precipitation,O
390,9,the,Precipitation,O
390,10,course,Precipitation,O
390,11,of,Precipitation,O
390,12,the,Precipitation,O
390,13,subsequent,Precipitation,O
390,14,drop-wise,Precipitation,O
390,15,addition,Precipitation,Mixing
390,16,.,Precipitation,O
961,0,The,Solid-State,O
961,1,target,Solid-State,O
961,2,",",Solid-State,O
961,3,polycrystalline,Solid-State,O
961,4,ZnF2,Solid-State,O
961,5,:,Solid-State,O
961,6,10,Solid-State,O
961,7,%,Solid-State,O
961,8,"Yb3+,0.2",Solid-State,O
961,9,%,Solid-State,O
961,10,Tm3+,Solid-State,O
961,11,",",Solid-State,O
961,12,was,Solid-State,O
961,13,prepared,Solid-State,Starting
961,14,by,Solid-State,O
961,15,using,Solid-State,O
961,16,a,Solid-State,O
961,17,high,Solid-State,O
961,18,-,Solid-State,O
961,19,temperature,Solid-State,O
961,20,solid,Solid-State,O
961,21,-,Solid-State,O
961,22,state,Solid-State,O
961,23,reaction,Solid-State,O
961,24,method,Solid-State,O
961,25,.,Solid-State,O
292,0,Red,Precipitation,O
292,1,phosphors,Precipitation,O
292,2,BaNbF5.5(OH)1.5,Precipitation,O
292,3,doped,Precipitation,O
292,4,with,Precipitation,O
292,5,different,Precipitation,O
292,6,amount,Precipitation,O
292,7,of,Precipitation,O
292,8,Mn4+,Precipitation,O
292,9,were,Precipitation,O
292,10,prepared,Precipitation,Starting
292,11,via,Precipitation,O
292,12,ion,Precipitation,O
292,13,exchange,Precipitation,O
292,14,method,Precipitation,O
292,15,.,Precipitation,O
2009,0,To,Precipitation,O
2009,1,provide,Precipitation,O
2009,2,a,Precipitation,O
2009,3,comparison,Precipitation,O
2009,4,",",Precipitation,O
2009,5,the,Precipitation,O
2009,6,Ca,Precipitation,O
2009,7,–,Precipitation,O
2009,8,Al,Precipitation,O
2009,9,–,Precipitation,O
2009,10,Cl,Precipitation,O
2009,11,hydrocalumite,Precipitation,O
2009,12,(,Precipitation,O
2009,13,Ca2Al(OH)6Cl·2H2O,Precipitation,O
2009,14,),Precipitation,O
2009,15,was,Precipitation,O
2009,16,also,Precipitation,O
2009,17,prepared,Precipitation,Starting
2009,18,by,Precipitation,O
2009,19,a,Precipitation,O
2009,20,conventional,Precipitation,O
2009,21,coprecipitation,Precipitation,O
2009,22,method,Precipitation,O
2009,23,.,Precipitation,O
568,0,The,Sol-Gel,O
568,1,obtained,Sol-Gel,O
568,2,solutions,Sol-Gel,O
568,3,were,Sol-Gel,O
568,4,dried,Sol-Gel,Purification
568,5,to,Sol-Gel,O
568,6,viscous,Sol-Gel,O
568,7,gels,Sol-Gel,O
568,8,;,Sol-Gel,O
568,9,the,Sol-Gel,O
568,10,following,Sol-Gel,O
568,11,heating,Sol-Gel,O
568,12,lead,Sol-Gel,O
568,13,to,Sol-Gel,O
568,14,a,Sol-Gel,O
568,15,formation,Sol-Gel,O
568,16,of,Sol-Gel,O
568,17,white,Sol-Gel,O
568,18,powders,Sol-Gel,O
568,19,.,Sol-Gel,O
2998,0,The,Precipitation,O
2998,1,mixture,Precipitation,O
2998,2,was,Precipitation,O
2998,3,allowed,Precipitation,O
2998,4,to,Precipitation,O
2998,5,react,Precipitation,Reaction
2998,6,for,Precipitation,O
2998,7,6,Precipitation,O
2998,8,h,Precipitation,O
2998,9,at,Precipitation,O
2998,10,100,Precipitation,O
2998,11,°,Precipitation,O
2998,12,C,Precipitation,O
2998,13,under,Precipitation,O
2998,14,stirring,Precipitation,Mixing
2998,15,.,Precipitation,O
2066,0,The,Sol-Gel,O
2066,1,solution,Sol-Gel,O
2066,2,B,Sol-Gel,O
2066,3,was,Sol-Gel,O
2066,4,added,Sol-Gel,Mixing
2066,5,to,Sol-Gel,O
2066,6,solution,Sol-Gel,O
2066,7,A,Sol-Gel,O
2066,8,drop,Sol-Gel,O
2066,9,by,Sol-Gel,O
2066,10,drop,Sol-Gel,O
2066,11,to,Sol-Gel,O
2066,12,form,Sol-Gel,O
2066,13,a,Sol-Gel,O
2066,14,clear,Sol-Gel,O
2066,15,water,Sol-Gel,O
2066,16,-,Sol-Gel,O
2066,17,organic,Sol-Gel,O
2066,18,boundary,Sol-Gel,O
2066,19,.,Sol-Gel,O
2619,0,The,Precipitation,O
2619,1,remaining,Precipitation,O
2619,2,yellow,Precipitation,O
2619,3,oily,Precipitation,O
2619,4,liquid,Precipitation,O
2619,5,was,Precipitation,O
2619,6,used,Precipitation,O
2619,7,as,Precipitation,O
2619,8,the,Precipitation,O
2619,9,reference,Precipitation,O
2619,10,material,Precipitation,O
2619,11,.,Precipitation,O
2367,0,The,Precipitation,O
2367,1,PBA,Precipitation,O
2367,2,solution,Precipitation,O
2367,3,was,Precipitation,O
2367,4,slowly,Precipitation,O
2367,5,added,Precipitation,Mixing
2367,6,drop,Precipitation,O
2367,7,by,Precipitation,O
2367,8,drop,Precipitation,O
2367,9,to,Precipitation,O
2367,10,the,Precipitation,O
2367,11,α-CD,Precipitation,O
2367,12,aqueous,Precipitation,O
2367,13,solution,Precipitation,O
2367,14,while,Precipitation,O
2367,15,stirring,Precipitation,Mixing
2367,16,vigorously,Precipitation,O
2367,17,at,Precipitation,O
2367,18,60,Precipitation,O
2367,19,°,Precipitation,O
2367,20,C,Precipitation,O
2367,21,for,Precipitation,O
2367,22,3,Precipitation,O
2367,23,h,Precipitation,O
2367,24,.,Precipitation,O
847,0,3D-OM,Precipitation,O
847,1,Pt1.0,Precipitation,O
847,2,@,Precipitation,O
847,3,CeO2−x,Precipitation,O
847,4,/,Precipitation,O
847,5,ZrO2,Precipitation,O
847,6,catalysts,Precipitation,O
847,7,with,Precipitation,O
847,8,a,Precipitation,O
847,9,Pt,Precipitation,O
847,10,content,Precipitation,O
847,11,of,Precipitation,O
847,12,1,Precipitation,O
847,13,%,Precipitation,O
847,14,were,Precipitation,O
847,15,synthesized,Precipitation,Starting
847,16,through,Precipitation,O
847,17,a,Precipitation,O
847,18,precipitation,Precipitation,O
847,19,method,Precipitation,O
847,20,.,Precipitation,O
91,0,The,Precipitation,O
91,1,resulted,Precipitation,O
91,2,white,Precipitation,O
91,3,precipitate,Precipitation,O
91,4,was,Precipitation,O
91,5,washed,Precipitation,Purification
91,6,with,Precipitation,O
91,7,distilled,Precipitation,O
91,8,water,Precipitation,O
91,9,.,Precipitation,O
522,0,The,Sol-Gel,O
522,1,films,Sol-Gel,O
522,2,were,Sol-Gel,O
522,3,deposited,Sol-Gel,Non-altering
522,4,by,Sol-Gel,O
522,5,the,Sol-Gel,O
522,6,spin,Sol-Gel,O
522,7,-,Sol-Gel,O
522,8,coating,Sol-Gel,O
522,9,technique,Sol-Gel,O
522,10,at,Sol-Gel,O
522,11,4000,Sol-Gel,O
522,12,rpm,Sol-Gel,O
522,13,for,Sol-Gel,O
522,14,30,Sol-Gel,O
522,15,s,Sol-Gel,O
522,16,.,Sol-Gel,O
81,0,After,Solid-State,O
81,1,milling,Solid-State,Mixing
81,2,for,Solid-State,O
81,3,6,Solid-State,O
81,4,h,Solid-State,O
81,5,",",Solid-State,O
81,6,the,Solid-State,O
81,7,mixture,Solid-State,O
81,8,was,Solid-State,O
81,9,air,Solid-State,Purification
81,10,dried,Solid-State,Purification
81,11,at,Solid-State,O
81,12,353,Solid-State,O
81,13,K,Solid-State,O
81,14,to,Solid-State,O
81,15,remove,Solid-State,O
81,16,ethanol,Solid-State,O
81,17,.,Solid-State,O
2843,0,A,Solid-State,O
2843,1,series,Solid-State,O
2843,2,of,Solid-State,O
2843,3,NiCuZn,Solid-State,O
2843,4,ferrites,Solid-State,O
2843,5,with,Solid-State,O
2843,6,stoichiometric,Solid-State,O
2843,7,iron,Solid-State,O
2843,8,were,Solid-State,O
2843,9,prepared,Solid-State,Starting
2843,10,employing,Solid-State,O
2843,11,the,Solid-State,O
2843,12,microwave,Solid-State,O
2843,13,sintering,Solid-State,O
2843,14,method,Solid-State,O
2843,15,using,Solid-State,O
2843,16,analytical,Solid-State,O
2843,17,grade,Solid-State,O
2843,18,NiO,Solid-State,O
2843,19,",",Solid-State,O
2843,20,CuO,Solid-State,O
2843,21,",",Solid-State,O
2843,22,ZnO,Solid-State,O
2843,23,and,Solid-State,O
2843,24,Fe2O3,Solid-State,O
2843,25,in,Solid-State,O
2843,26,their,Solid-State,O
2843,27,respective,Solid-State,O
2843,28,proportions,Solid-State,O
2843,29,.,Solid-State,O
3022,0,An,Sol-Gel,O
3022,1,aqueous,Sol-Gel,O
3022,2,solution,Sol-Gel,O
3022,3,of,Sol-Gel,O
3022,4,2.07,Sol-Gel,O
3022,5,g,Sol-Gel,O
3022,6,of,Sol-Gel,O
3022,7,(NH4)2HPO4,Sol-Gel,O
3022,8,and,Sol-Gel,O
3022,9,5.69,Sol-Gel,O
3022,10,g,Sol-Gel,O
3022,11,Ni(NO3)2·6H2O,Sol-Gel,O
3022,12,in,Sol-Gel,O
3022,13,20,Sol-Gel,O
3022,14,mL,Sol-Gel,O
3022,15,of,Sol-Gel,O
3022,16,deionized,Sol-Gel,O
3022,17,water,Sol-Gel,O
3022,18,was,Sol-Gel,O
3022,19,prepared,Sol-Gel,Mixing
3022,20,by,Sol-Gel,O
3022,21,adjusting,Sol-Gel,O
3022,22,pH,Sol-Gel,O
3022,23,to,Sol-Gel,O
3022,24,2-3,Sol-Gel,O
3022,25,using,Sol-Gel,O
3022,26,0.5,Sol-Gel,O
3022,27,M,Sol-Gel,O
3022,28,HNO3,Sol-Gel,O
3022,29,.,Sol-Gel,O
